Experiment time:	2021-07-07 11:56:47	Scanning Mode:	Time Sweep
0	1308	2150.0	3
0	1362	2200.0	3
0	1273	2250.0	3
1	1341	2300.0	3
1	1224	2350.0	3
1	1628	2400.0	3
0	1582	2450.0	3
0	1622	2500.0	3
1	1562	2550.0	3
0	1680	2600.0	3
1	1569	2650.0	3
0	1401	2700.0	3
2	1294	2750.0	3
0	1309	2800.0	3
1	71	2850.0	3
0	33	2900.0	3
0	36	2950.0	3
0	32	3000.0	3
2	27	50.0	4
0	9	100.0	4
0	15	150.0	4
0	34	200.0	4
0	21	250.0	4
0	29	300.0	4
0	24	350.0	4
1	32	400.0	4
0	20	450.0	4
0	28	500.0	4
0	37	550.0	4
1	25	600.0	4
0	25	650.0	4
0	30	700.0	4
0	36	750.0	4
0	65	800.0	4
0	1254	850.0	4
0	1364	900.0	4
0	1274	950.0	4
1	1284	1000.0	4
1	1325	1050.0	4
0	1410	1100.0	4
0	1349	1150.0	4
0	1379	1200.0	4
0	1306	1250.0	4
0	1299	1300.0	4
1	1429	1350.0	4
0	1310	1400.0	4
1	1301	1450.0	4
0	1372	1500.0	4
0	1245	1550.0	4
0	1296	1600.0	4
0	1250	1650.0	4
0	1343	1700.0	4
1	1327	1750.0	4
1	1314	1800.0	4
0	1309	1850.0	4
0	1160	1900.0	4
1	1315	1950.0	4
1	1268	2000.0	4
2	1279	2050.0	4
0	1380	2100.0	4
0	1405	2150.0	4
0	1374	2200.0	4
0	1313	2250.0	4
1	1308	2300.0	4
0	1326	2350.0	4
2	1566	2400.0	4
2	1569	2450.0	4
1	1538	2500.0	4
1	1591	2550.0	4
0	1740	2600.0	4
2	1566	2650.0	4
0	1541	2700.0	4
1	1355	2750.0	4
3	1333	2800.0	4
1	62	2850.0	4
1	20	2900.0	4
0	32	2950.0	4
0	24	3000.0	4
0	31	50.0	5
0	9	100.0	5
1	27	150.0	5
1	17	200.0	5
0	23	250.0	5
1	28	300.0	5
0	27	350.0	5
0	25	400.0	5
0	30	450.0	5
0	38	500.0	5
1	22	550.0	5
0	37	600.0	5
1	30	650.0	5
1	24	700.0	5
0	21	750.0	5
0	76	800.0	5
0	1193	850.0	5
1	1472	900.0	5
0	1456	950.0	5
0	1375	1000.0	5
0	1375	1050.0	5
0	1237	1100.0	5
1	1279	1150.0	5
0	1359	1200.0	5
1	1275	1250.0	5
0	1203	1300.0	5
1	1226	1350.0	5
2	1177	1400.0	5
0	1313	1450.0	5
0	1267	1500.0	5
0	1252	1550.0	5
1	1350	1600.0	5
0	1369	1650.0	5
0	1311	1700.0	5
0	1305	1750.0	5
1	1355	1800.0	5
0	1284	1850.0	5
0	1300	1900.0	5
0	1255	1950.0	5
0	1273	2000.0	5
0	1330	2050.0	5
0	1457	2100.0	5
1	1283	2150.0	5
1	1334	2200.0	5
0	1284	2250.0	5
0	1330	2300.0	5
1	1350	2350.0	5
3	1492	2400.0	5
0	1732	2450.0	5
3	1656	2500.0	5
0	1733	2550.0	5
2	1482	2600.0	5
0	1540	2650.0	5
0	1373	2700.0	5
0	1266	2750.0	5
0	1259	2800.0	5
0	50	2850.0	5
1	24	2900.0	5
0	28	2950.0	5
1	23	3000.0	5
0	22	50.0	6
0	15	100.0	6
1	14	150.0	6
3	24	200.0	6
0	34	250.0	6
1	21	300.0	6
0	29	350.0	6
0	23	400.0	6
1	31	450.0	6
0	33	500.0	6
1	20	550.0	6
0	23	600.0	6
1	29	650.0	6
0	29	700.0	6
1	25	750.0	6
0	84	800.0	6
2	1303	850.0	6
0	1396	900.0	6
0	1303	950.0	6
0	1404	1000.0	6
0	1255	1050.0	6
0	1240	1100.0	6
0	1382	1150.0	6
0	1428	1200.0	6
1	1339	1250.0	6
1	1200	1300.0	6
0	1255	1350.0	6
0	1388	1400.0	6
1	1335	1450.0	6
0	1227	1500.0	6
1	1233	1550.0	6
0	1260	1600.0	6
0	1244	1650.0	6
0	1300	1700.0	6
0	1304	1750.0	6
1	1269	1800.0	6
0	1377	1850.0	6
1	1308	1900.0	6
0	1305	1950.0	6
1	1195	2000.0	6
0	1232	2050.0	6
0	1310	2100.0	6
2	1228	2150.0	6
0	1234	2200.0	6
0	1437	2250.0	6
2	1221	2300.0	6
0	1291	2350.0	6
2	1553	2400.0	6
0	1563	2450.0	6
0	1534	2500.0	6
1	1519	2550.0	6
0	1508	2600.0	6
1	1524	2650.0	6
0	1479	2700.0	6
0	1314	2750.0	6
0	1361	2800.0	6
1	72	2850.0	6
2	37	2900.0	6
0	29	2950.0	6
0	25	3000.0	6
1	35	50.0	7
1	11	100.0	7
0	18	150.0	7
0	31	200.0	7
0	27	250.0	7
0	24	300.0	7
0	29	350.0	7
0	24	400.0	7
0	25	450.0	7
0	22	500.0	7
0	24	550.0	7
2	36	600.0	7
0	15	650.0	7
0	23	700.0	7
0	28	750.0	7
0	64	800.0	7
0	1361	850.0	7
0	1343	900.0	7
4	1310	950.0	7
0	1295	1000.0	7
2	1400	1050.0	7
0	1283	1100.0	7
1	1351	1150.0	7
1	1311	1200.0	7
2	1287	1250.0	7
0	1300	1300.0	7
0	1229	1350.0	7
0	1275	1400.0	7
0	1311	1450.0	7
0	1316	1500.0	7
0	1282	1550.0	7
0	1368	1600.0	7
1	1299	1650.0	7
0	1292	1700.0	7
0	1259	1750.0	7
0	1285	1800.0	7
1	1342	1850.0	7
0	1279	1900.0	7
0	1332	1950.0	7
1	1305	2000.0	7
0	1255	2050.0	7
0	1296	2100.0	7
1	1260	2150.0	7
0	1268	2200.0	7
0	1403	2250.0	7
0	1309	2300.0	7
0	1307	2350.0	7
0	1670	2400.0	7
0	1627	2450.0	7
0	1594	2500.0	7
2	1607	2550.0	7
0	1556	2600.0	7
0	1650	2650.0	7
0	1534	2700.0	7
0	1354	2750.0	7
0	1347	2800.0	7
0	57	2850.0	7
0	28	2900.0	7
0	36	2950.0	7
0	28	3000.0	7
0	30	50.0	8
0	6	100.0	8
0	25	150.0	8
0	30	200.0	8
1	24	250.0	8
1	30	300.0	8
1	35	350.0	8
0	26	400.0	8
0	29	450.0	8
0	36	500.0	8
0	20	550.0	8
0	27	600.0	8
1	31	650.0	8
0	15	700.0	8
0	30	750.0	8
0	72	800.0	8
1	1276	850.0	8
0	1372	900.0	8
0	1316	950.0	8
0	1318	1000.0	8
1	1357	1050.0	8
1	1319	1100.0	8
0	1371	1150.0	8
0	1322	1200.0	8
1	1172	1250.0	8
0	1248	1300.0	8
1	1336	1350.0	8
0	1291	1400.0	8
0	1258	1450.0	8
0	1346	1500.0	8
0	1288	1550.0	8
2	1342	1600.0	8
1	1323	1650.0	8
0	1395	1700.0	8
0	1360	1750.0	8
0	1262	1800.0	8
0	1311	1850.0	8
2	1371	1900.0	8
0	1381	1950.0	8
0	1342	2000.0	8
0	1327	2050.0	8
0	1224	2100.0	8
1	1255	2150.0	8
2	1166	2200.0	8
0	1236	2250.0	8
1	1271	2300.0	8
1	1316	2350.0	8
1	1599	2400.0	8
0	1669	2450.0	8
0	1493	2500.0	8
1	1700	2550.0	8
0	1665	2600.0	8
1	1651	2650.0	8
0	1554	2700.0	8
0	1400	2750.0	8
0	1344	2800.0	8
0	80	2850.0	8
1	42	2900.0	8
1	39	2950.0	8
0	32	3000.0	8
0	29	50.0	9
1	11	100.0	9
1	20	150.0	9
0	27	200.0	9
0	26	250.0	9
0	34	300.0	9
2	29	350.0	9
0	21	400.0	9
0	19	450.0	9
1	27	500.0	9
0	20	550.0	9
0	31	600.0	9
1	27	650.0	9
0	27	700.0	9
0	20	750.0	9
0	83	800.0	9
1	1265	850.0	9
1	1336	900.0	9
1	1356	950.0	9
0	1338	1000.0	9
0	1337	1050.0	9
0	1269	1100.0	9
0	1272	1150.0	9
1	1336	1200.0	9
0	1371	1250.0	9
1	1331	1300.0	9
0	1316	1350.0	9
0	1416	1400.0	9
1	1291	1450.0	9
0	1310	1500.0	9
0	1232	1550.0	9
0	1328	1600.0	9
0	1329	1650.0	9
0	1276	1700.0	9
0	1354	1750.0	9
0	1229	1800.0	9
0	1208	1850.0	9
1	1284	1900.0	9
0	1349	1950.0	9
0	1259	2000.0	9
0	1317	2050.0	9
1	1333	2100.0	9
1	1293	2150.0	9
0	1245	2200.0	9
1	1304	2250.0	9
3	1251	2300.0	9
1	1205	2350.0	9
1	1480	2400.0	9
1	1586	2450.0	9
0	1451	2500.0	9
1	1561	2550.0	9
0	1567	2600.0	9
0	1627	2650.0	9
0	1536	2700.0	9
0	1272	2750.0	9
1	1339	2800.0	9
0	66	2850.0	9
0	36	2900.0	9
0	37	2950.0	9
0	30	3000.0	9
